FFFF FFFF FFFF FFFF FFFF FFFF#1635662792560965#-62.0#3.5465635815916023#1
0000 002B 2000 0000 0000 0000#1635662794322729#-44.5#3.8963112012295285#1
0000 0023 2000 0000 0000 0000#1635662794325260#-41.0#2.5280003384355365#1
0000 0024 2000 0000 0000 0000#1635662794326588#-38.0#2.3746022596469727#1
0000 002C 2000 0000 0000 0000#1635662794328902#-45.0#4.460816131171445#1
0000 0029 2000 0000 0000 0000#1635662794329956#-41.0#3.0495538063166547#1
0000 0020 2000 0000 0000 0000#1635662794337013#-40.5#3.479068426924634#1
0000 002A 2000 0000 0000 0000#1635662794338465#-43.5#3.2090878082567613#1
0000 0022 2000 0000 0000 0000#1635662794339554#-39.5#3.399301425954581#1
0000 001F 2000 0000 0000 0000#1635662794348501#-45.0#4.620350133111551#1
0000 001E 2000 0000 0000 0000#1635662794350926#-50.0#5.190990986205009#1
0000 0021 2000 0000 0000 0000#1635662794352909#-40.0#3.4177091954092087#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662794363904#-62.5#4.04357335686655#1
0000 0027 2000 0000 0000 0000#1635662794366923#-37.5#2.454369260617026#1
0000 0028 2000 0000 0000 0000#1635662794368847#-39.0#3.0066023442558567#1
0000 0024 2000 0000 0000 0000#1635662794372964#-37.5#2.4850488763747385#1
0000 002B 2000 0000 0000 0000#1635662794375628#-44.0#4.01902966426038#1
0000 002A 2000 0000 0000 0000#1635662794376706#-42.5#3.313398501832985#1
0000 0021 2000 0000 0000 0000#1635662794378676#-40.0#3.472932503773092#1
0000 0025 2000 0000 0000 0000#1635662794379901#-36.5#2.6323110320117604#1
0000 0020 2000 0000 0000 0000#1635662794381010#-40.5#3.552699504743145#1
0000 0028 2000 0000 0000 0000#1635662794382490#-39.5#3.104777114680538#1
0000 0022 2000 0000 0000 0000#1635662794383789#-39.5#3.472932503773092#1
0000 0027 2000 0000 0000 0000#1635662794384859#-37.0#2.5157284921324514#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662794386212#-63.0#4.221515128261284#1
0000 002C 2000 0000 0000 0000#1635662794387522#-44.5#4.638757902566179#1
0000 0026 2000 0000 0000 0000#1635662794389323#-32.0#2.386874105950058#1
0000 0029 2000 0000 0000 0000#1635662794390580#-40.0#3.2213596545598464#1
0000 001E 2000 0000 0000 0000#1635662794393046#-51.0#5.399612373357457#1
0000 0023 2000 0000 0000 0000#1635662794394901#-40.5#2.6998061866787286#1
0000 001F 2000 0000 0000 0000#1635662794396034#-46.0#4.773748211900116#1
0000 001F 2000 0000 0000 0000#1635662794403574#-45.5#4.81056375080937#1
0000 002A 2000 0000 0000 0000#1635662794404639#-42.5#3.393165502803038#1
0000 0025 2000 0000 0000 0000#1635662794406631#-36.5#2.7120780329818137#1
0000 0023 2000 0000 0000 0000#1635662794407659#-40.5#2.748893571891069#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662794408715#-62.0#4.1601558967458585#1
0000 0027 2000 0000 0000 0000#1635662794409836#-37.0#2.6200391857086753#1
0000 002C 2000 0000 0000 0000#1635662794411358#-44.5#4.675573441475434#1
0000 0026 2000 0000 0000 0000#1635662794412672#-32.0#2.466641106920111#1
0000 0028 2000 0000 0000 0000#1635662794413712#-39.0#3.2090878082567613#1
0000 0024 2000 0000 0000 0000#1635662794414783#-37.0#2.6261751088602177#1
0000 0020 2000 0000 0000 0000#1635662794416154#-40.5#3.706097583531709#1
0000 002B 2000 0000 0000 0000#1635662794417780#-43.0#4.178563666200486#1
0000 001E 2000 0000 0000 0000#1635662794419076#-51.5#5.546874528994478#1
0000 0022 2000 0000 0000 0000#1635662794420106#-39.5#3.6140587362585705#1
0000 0021 2000 0000 0000 0000#1635662794422488#-40.0#3.6324665057131984#1
0000 0029 2000 0000 0000 0000#1635662794423812#-39.5#3.3318062712876126#1
0000 0026 2000 0000 0000 0000#1635662794428279#-31.5#2.5157284921324514#1
0000 0027 2000 0000 0000 0000#1635662794429850#-36.5#2.662990647769473#1
0000 0022 2000 0000 0000 0000#1635662794430939#-39.5#3.6386024288647407#1
0000 002B 2000 0000 0000 0000#1635662794433206#-43.0#4.215379205109742#1
0000 0025 2000 0000 0000 0000#1635662794435602#-36.5#2.804116880254952#1
0000 0028 2000 0000 0000 0000#1635662794436668#-39.0#3.2704470397721868#1
0000 0021 2000 0000 0000 0000#1635662794437749#-40.0#3.6876898140770815#1
0000 0029 2000 0000 0000 0000#1635662794439071#-40.0#3.423845118560751#1
0000 002A 2000 0000 0000 0000#1635662794440381#-42.0#3.522019888985432#1
0000 0020 2000 0000 0000 0000#1635662794442474#-40.5#3.822680123411018#1
0000 0024 2000 0000 0000 0000#1635662794443516#-37.0#2.7120780329818137#1
0000 0023 2000 0000 0000 0000#1635662794444605#-40.5#2.8838838812250054#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662794446301#-62.5#4.252194744018997#1
0000 001F 2000 0000 0000 0000#1635662794448468#-45.0#4.970097752749477#1
0000 002C 2000 0000 0000 0000#1635662794449522#-44.0#4.804427827657828#1
0000 001E 2000 0000 0000 0000#1635662794450663#-51.0#5.663457068873787#1
0000 0024 2000 0000 0000 0000#1635662794455117#-37.0#2.7550294950426117#1
0000 0022 2000 0000 0000 0000#1635662794456662#-39.5#3.767456815047135#1
0000 0021 2000 0000 0000 0000#1635662794457725#-40.0#3.773592738198677#1
0000 0025 2000 0000 0000 0000#1635662794458996#-36.5#2.8961557275280905#1
0000 0028 2000 0000 0000 0000#1635662794460322#-38.0#3.3195344249845276#1
0000 002B 2000 0000 0000 0000#1635662794461407#-42.5#4.3074180523828804#1
0000 0020 2000 0000 0000 0000#1635662794462956#-40.5#3.933126740138784#1
0000 0023 2000 0000 0000 0000#1635662794464481#-40.5#2.9697868053466014#1
0000 002C 2000 0000 0000 0000#1635662794466300#-43.5#4.878058905476339#1
0000 0027 2000 0000 0000 0000#1635662794467576#-36.5#2.82252464970958#1
0000 0026 2000 0000 0000 0000#1635662794469389#-31.5#2.675262494072558#1
0000 001F 2000 0000 0000 0000#1635662794471203#-45.0#5.056000676871073#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662794473382#-61.5#4.25833066717054#1
0000 0029 2000 0000 0000 0000#1635662794474563#-39.5#3.56497135104623#1
0000 002A 2000 0000 0000 0000#1635662794475900#-42.0#3.6570101983193686#1
0000 001E 2000 0000 0000 0000#1635662794478804#-51.5#5.822991070813893#1
0000 002C 2000 0000 0000 0000#1635662794483268#-43.5#4.896466674930966#1
0000 0020 2000 0000 0000 0000#1635662794484790#-40.5#4.037437433715008#1
0000 0027 2000 0000 0000 0000#1635662794485811#-37.0#2.9022916506796332#1
0000 0021 2000 0000 0000 0000#1635662794486904#-40.0#3.9208548938356986#1
0000 0022 2000 0000 0000 0000#1635662794487962#-39.5#3.902447124381071#1
0000 0028 2000 0000 0000 0000#1635662794490486#-38.0#3.472932503773092#1
0000 0025 2000 0000 0000 0000#1635662794492057#-37.0#3.0495538063166547#1
0000 0023 2000 0000 0000 0000#1635662794493118#-41.0#3.08636934522591#1
0000 0029 2000 0000 0000 0000#1635662794494668#-39.0#3.6079228131070282#1
0000 002B 2000 0000 0000 0000#1635662794496211#-42.5#4.460816131171445#1
0000 001F 2000 0000 0000 0000#1635662794498522#-45.5#5.1725832167503825#1
0000 002A 2000 0000 0000 0000#1635662794499759#-41.5#3.785864584501762#1
0000 0024 2000 0000 0000 0000#1635662794502251#-37.5#2.9820586516496865#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662794503306#-62.0#4.2092432819582#1
0000 001E 2000 0000 0000 0000#1635662794504633#-51.0#5.921165841238575#1
0000 0026 2000 0000 0000 0000#1635662794505941#-32.0#2.8409324191642074#1
0000 002C 2000 0000 0000 0000#1635662794512003#-43.0#5.700272607783043#1
0000 0028 2000 0000 0000 0000#1635662794513937#-38.5#3.6386024288647407#1
0000 001F 2000 0000 0000 0000#1635662794515254#-45.5#5.2339424482658075#1
0000 0026 2000 0000 0000 0000#1635662794516532#-31.5#2.9022916506796332#1
0000 001E 2000 0000 0000 0000#1635662794517870#-51.5#6.013204688511713#1
0000 002A 2000 0000 0000 0000#1635662794518935#-42.0#3.859495662320273#1
0000 0023 2000 0000 0000 0000#1635662794520023#-41.0#3.2520392703175593#1
0000 0029 2000 0000 0000 0000#1635662794521598#-39.5#3.749049045592507#1
0000 0025 2000 0000 0000 0000#1635662794523382#-37.0#3.1906800388021335#1
0000 0027 2000 0000 0000 0000#1635662794524847#-37.0#3.055689729468197#1
0000 0022 2000 0000 0000 0000#1635662794525923#-39.0#4.06811704947272#1
0000 0024 2000 0000 0000 0000#1635662794527235#-37.5#3.06182565261974#1
0000 002B 2000 0000 0000 0000#1635662794529460#-42.5#4.583534594202296#1
0000 0021 2000 0000 0000 0000#1635662794531858#-39.5#4.104932588381976#1
0000 0020 2000 0000 0000 0000#1635662794533023#-40.0#4.227651051412827#1
0000 002C 2000 0000 0000 0000#1635662794536590#-43.0#5.178719139901925#1
0000 001E 2000 0000 0000 0000#1635662794537901#-52.0#6.1850105367549055#1
0000 0027 2000 0000 0000 0000#1635662794540840#-37.5#3.160000423044421#1
0000 0022 2000 0000 0000 0000#1635662794541876#-39.0#3.2581751934691017#1
0000 002A 2000 0000 0000 0000#1635662794542911#-42.0#3.706097583531709#1
0000 002B 2000 0000 0000 0000#1635662794543977#-42.5#4.620350133111551#1
0000 0028 2000 0000 0000 0000#1635662794545273#-38.5#3.749049045592507#1
0000 0026 2000 0000 0000 0000#1635662794547340#-32.0#3.0372819600135696#1
0000 0023 2000 0000 0000 0000#1635662794548443#-40.5#3.3747577333484107#1
0000 001F 2000 0000 0000 0000#1635662794550622#-46.0#5.393476450205914#1
0000 0025 2000 0000 0000 0000#1635662794551649#-36.5#3.32567034813607#1
0000 0024 2000 0000 0000 0000#1635662794552706#-37.5#3.1784081924990484#1
0000 0020 2000 0000 0000 0000#1635662794554278#-40.0#4.338097668140593#1
0000 0021 2000 0000 0000 0000#1635662794555498#-39.5#4.2092432819582#1
0000 0029 2000 0000 0000 0000#1635662794556794#-39.0#3.890175278077986#1
0000 0026 2000 0000 0000 0000#1635662794562015#-32.0#3.06182565261974#1
0000 0024 2000 0000 0000 0000#1635662794563059#-37.5#3.117048960983623#1
0000 0028 2000 0000 0000 0000#1635662794564154#-38.0#3.767456815047135#1
0000 0023 2000 0000 0000 0000#1635662794565269#-40.5#3.429981041712294#1
0000 001F 2000 0000 0000 0000#1635662794568031#-46.0#5.45483568172134#1
0000 0027 2000 0000 0000 0000#1635662794569137#-37.0#3.2397674240144743#1
0000 0025 2000 0000 0000 0000#1635662794570664#-36.5#3.411573272257666#1
0000 002C 2000 0000 0000 0000#1635662794571706#-43.0#5.21553467881118#1
0000 0020 2000 0000 0000 0000#1635662794573028#-40.0#4.3933209765044765#1
0000 0029 2000 0000 0000 0000#1635662794574382#-39.0#3.9760782021995817#1
0000 002B 2000 0000 0000 0000#1635662794575677#-42.5#4.718524903536232#1
0000 002A 2000 0000 0000 0000#1635662794576773#-41.5#4.0987966652304335#1
0000 001E 2000 0000 0000 0000#1635662794578098#-52.0#0.07363107781851078#1
0000 0021 2000 0000 0000 0000#1635662794580245#-39.0#4.319689898685965#1
0000 0022 2000 0000 0000 0000#1635662794582538#-38.5#4.264466590322082#1
0000 002C 2000 0000 0000 0000#1635662794590288#-43.5#5.344389064993574#1
0000 0022 2000 0000 0000 0000#1635662794592478#-39.0#3.816544200259475#1
0000 0024 2000 0000 0000 0000#1635662794593546#-37.5#3.117048960983623#1
0000 0026 2000 0000 0000 0000#1635662794596730#-32.5#3.117048960983623#1
0000 0028 2000 0000 0000 0000#1635662794599372#-38.0#3.9392626632903265#1
0000 0025 2000 0000 0000 0000#1635662794601939#-36.5#3.5158839658338894#1
0000 001F 2000 0000 0000 0000#1635662794602986#-46.5#5.595961914206819#1
0000 002A 2000 0000 0000 0000#1635662794604022#-41.0#4.0987966652304335#1
0000 001E 2000 0000 0000 0000#1635662794605845#-52.0#6.2463697682703305#1
0000 0023 2000 0000 0000 0000#1635662794607330#-40.5#3.650874275167826#1
0000 0029 2000 0000 0000 0000#1635662794612084#-39.0#3.8840393549264434#1
0000 0027 2000 0000 0000 0000#1635662794614230#-37.0#3.497476196379262#1
0000 0021 2000 0000 0000 0000#1635662794615936#-39.0#4.430136515413731#1
0000 002B 2000 0000 0000 0000#1635662794617478#-42.0#6.258641614573416#1
0000 001F 2000 0000 0000 0000#1635662794626388#-46.5#5.792311455056181#1
0000 0027 2000 0000 0000 0000#1635662794627602#-37.0#3.104777114680538#1
0000 0026 2000 0000 0000 0000#1635662794628896#-32.0#3.160000423044421#1
0000 0022 2000 0000 0000 0000#1635662794631405#-38.5#3.153864499892878#1
0000 0023 2000 0000 0000 0000#1635662794632934#-41.0#3.098641191528995#1
0000 0028 2000 0000 0000 0000#1635662794633972#-38.0#4.06811704947272#1
0000 0024 2000 0000 0000 0000#1635662794635527#-37.0#3.2888548092268146#1
0000 0029 2000 0000 0000 0000#1635662794636596#-38.5#4.227651051412827#1
0000 0025 2000 0000 0000 0000#1635662794638421#-36.5#3.7122335066832517#1
0000 002A 2000 0000 0000 0000#1635662794644504#-41.0#4.276738436625168#1
0000 002C 2000 0000 0000 0000#1635662794645988#-43.5#5.448699758569798#1
0000 0021 2000 0000 0000 0000#1635662794652649#-39.5#4.595806440505381#1
0000 002B 2000 0000 0000 0000#1635662794653720#-42.0#5.921165841238575#1
0000 0020 2000 0000 0000 0000#1635662794661909#-40.0#4.749204519293945#1
0000 001E 2000 0000 0000 0000#1635662794672557#-51.0#6.062292073724054#1
0000 002A 2000 0000 0000 0000#1635662794685778#-41.0#4.491495746929157#1
0000 002C 2000 0000 0000 0000#1635662794687435#-44.0#5.853670686571607#1
0000 0024 2000 0000 0000 0000#1635662794693654#-37.5#3.785864584501762#1
0000 0021 2000 0000 0000 0000#1635662794696161#-39.5#4.755340442445488#1
0000 002B 2000 0000 0000 0000#1635662794699590#-42.0#5.123495831538041#1
0000 001E 2000 0000 0000 0000#1635662794712649#-51.0#0.6933593161243098#1
0000 0026 2000 0000 0000 0000#1635662794715136#-32.0#3.8288160465625602#1
0000 0020 2000 0000 0000 0000#1635662794717149#-40.0#4.933282213840222#1
0000 0023 2000 0000 0000 0000#1635662794719572#-40.0#3.436116964863836#1
0000 0022 2000 0000 0000 0000#1635662794723073#-38.5#4.841243366567084#1
0000 0024 2000 0000 0000 0000#1635662794822268#-37.0#4.693981210930062#1
0000 002B 2000 0000 0000 0000#1635662794824972#-44.0#5.135767677841127#1
0000 001F 2000 0000 0000 0000#1635662794930799#-47.5#1.521708941582556#1
0000 0025 2000 0000 0000 0000#1635662794940192#-36.5#4.6878452877785195#1
0000 0027 2000 0000 0000 0000#1635662794944296#-37.5#4.552854978444583#1
0000 0028 2000 0000 0000 0000#1635662794958407#-39.0#4.681709364626977#1
0000 0029 2000 0000 0000 0000#1635662794959733#-40.0#4.749204519293945#1
0000 0024 2000 0000 0000 0000#1635662794961736#-37.5#4.681709364626977#1
0000 001E 2000 0000 0000 0000#1635662794992756#-47.0#1.5462526341887264#1
0000 001F 2000 0000 0000 0000#1635662794993844#-46.5#1.552388557340269#1
0000 0020 2000 0000 0000 0000#1635662794995180#-42.0#4.693981210930062#1
0000 0029 2000 0000 0000 0000#1635662794997226#-41.0#4.6878452877785195#1
0000 0026 2000 0000 0000 0000#1635662794998250#-32.5#4.700117134081604#1
0000 0024 2000 0000 0000 0000#1635662794999351#-38.0#4.693981210930062#1
0000 0027 2000 0000 0000 0000#1635662795001354#-38.0#4.700117134081604#1
0000 002C 2000 0000 0000 0000#1635662795002712#-46.0#1.4848934026733007#1
0000 0021 2000 0000 0000 0000#1635662795003789#-42.0#4.6878452877785195#1
0000 0023 2000 0000 0000 0000#1635662795005562#-41.0#4.6878452877785195#1
0000 0025 2000 0000 0000 0000#1635662795007557#-37.5#4.693981210930062#1
0000 0028 2000 0000 0000 0000#1635662795009710#-39.5#4.700117134081604#1
0000 0022 2000 0000 0000 0000#1635662795010739#-45.0#4.6878452877785195#1
0000 002A 2000 0000 0000 0000#1635662795013390#-43.5#4.95168998329485#1
0000 001F 2000 0000 0000 0000#1635662795096905#-48.5#1.5462526341887264#1
0000 0024 2000 0000 0000 0000#1635662795098003#-38.5#4.681709364626977#1
0000 0028 2000 0000 0000 0000#1635662795099073#-44.0#4.693981210930062#1
0000 0027 2000 0000 0000 0000#1635662795100694#-38.0#4.693981210930062#1
0000 0026 2000 0000 0000 0000#1635662795102005#-33.5#4.693981210930062#1
0000 0025 2000 0000 0000 0000#1635662795103318#-39.0#4.6878452877785195#1
0000 0021 2000 0000 0000 0000#1635662795107441#-50.5#4.6878452877785195#1
0000 002C 2000 0000 0000 0000#1635662795108735#-46.0#1.533980787885641#1
0000 0029 2000 0000 0000 0000#1635662795109847#-45.0#4.681709364626977#1
0000 0023 2000 0000 0000 0000#1635662795110902#-42.0#4.6878452877785195#1
0000 002B 2000 0000 0000 0000#1635662795111987#-51.0#1.5278448647340985#1
0000 001E 2000 0000 0000 0000#1635662795114652#-50.5#1.5462526341887264#1
3008 33B2 DDD9 0140 2018 0626#1635662795117484#-58.5#1.5462526341887264#1
0000 002A 2000 0000 0000 0000#1635662795118564#-53.5#4.693981210930062#1
0000 0022 2000 0000 0000 0000#1635662795120164#-48.5#4.6878452877785195#1
0000 0020 2000 0000 0000 0000#1635662795121230#-52.5#4.693981210930062#1
0000 0025 2000 0000 0000 0000#1635662795182788#-40.5#4.693981210930062#1
0000 0024 2000 0000 0000 0000#1635662795184057#-40.0#4.693981210930062#1
0000 001F 2000 0000 0000 0000#1635662795185624#-48.5#1.5462526341887264#1
0000 0023 2000 0000 0000 0000#1635662795186683#-43.0#4.700117134081604#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662795187964#-61.0#4.693981210930062#1
0000 0027 2000 0000 0000 0000#1635662795189496#-40.5#4.6878452877785195#1
0000 0020 2000 0000 0000 0000#1635662795191006#-55.0#4.6878452877785195#1
0000 002A 2000 0000 0000 0000#1635662795192116#-62.0#4.6878452877785195#1
0000 002B 2000 0000 0000 0000#1635662795193197#-49.0#1.552388557340269#1
0000 0026 2000 0000 0000 0000#1635662795194507#-35.0#4.693981210930062#1
0000 002C 2000 0000 0000 0000#1635662795196752#-46.0#1.533980787885641#1
0000 0021 2000 0000 0000 0000#1635662795200585#-55.5#4.693981210930062#1
3008 33B2 DDD9 0140 2018 0626#1635662795201913#-55.5#1.5462526341887264#1
0000 001E 2000 0000 0000 0000#1635662795202952#-51.0#1.5462526341887264#1
0000 0022 2000 0000 0000 0000#1635662795204494#-52.5#4.693981210930062#1
0000 0029 2000 0000 0000 0000#1635662795208390#-56.5#4.6878452877785195#1
0000 0028 2000 0000 0000 0000#1635662795210680#-49.0#4.6878452877785195#1
0000 0022 2000 0000 0000 0000#1635662795275797#-58.0#4.693981210930062#1
0000 0023 2000 0000 0000 0000#1635662795277383#-44.0#4.700117134081604#1
0000 001F 2000 0000 0000 0000#1635662795278458#-48.5#1.5462526341887264#1
0000 0025 2000 0000 0000 0000#1635662795281574#-41.5#4.6878452877785195#1
0000 0028 2000 0000 0000 0000#1635662795282897#-54.0#4.675573441475434#1
0000 001E 2000 0000 0000 0000#1635662795284423#-51.0#1.5462526341887264#1
0000 0027 2000 0000 0000 0000#1635662795285502#-42.5#4.681709364626977#1
0000 0024 2000 0000 0000 0000#1635662795286800#-41.0#4.6878452877785195#1
0000 0021 2000 0000 0000 0000#1635662795288696#-61.0#4.6878452877785195#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662795290745#-57.0#4.700117134081604#1
0000 0026 2000 0000 0000 0000#1635662795292080#-36.5#4.693981210930062#1
3008 33B2 DDD9 0140 2018 0626#1635662795293380#-55.0#1.5462526341887264#1
0000 002B 2000 0000 0000 0000#1635662795295012#-47.0#1.5462526341887264#1
0000 002C 2000 0000 0000 0000#1635662795296367#-44.5#1.5462526341887264#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662795384637#-62.5#4.700117134081604#1
0000 001F 2000 0000 0000 0000#1635662795386824#-48.5#1.5462526341887264#1
0000 0026 2000 0000 0000 0000#1635662795388330#-39.0#4.6878452877785195#1
0000 0025 2000 0000 0000 0000#1635662795389388#-45.0#4.693981210930062#1
3008 33B2 DDD9 0140 2018 0626#1635662795390458#-54.5#1.5462526341887264#1
0000 002B 2000 0000 0000 0000#1635662795391569#-44.0#1.5401167110371838#1
0000 0024 2000 0000 0000 0000#1635662795394340#-43.0#4.700117134081604#1
0000 0027 2000 0000 0000 0000#1635662795396095#-41.5#4.706253057233147#1
0000 001E 2000 0000 0000 0000#1635662795398300#-47.0#1.5462526341887264#1
0000 0023 2000 0000 0000 0000#1635662795399404#-42.5#4.693981210930062#1
0000 002C 2000 0000 0000 0000#1635662795405012#-46.0#2.116893487282185#1
0000 0025 2000 0000 0000 0000#1635662795494836#-48.5#4.700117134081604#1
0000 0023 2000 0000 0000 0000#1635662795496997#-48.0#4.693981210930062#1
0000 0026 2000 0000 0000 0000#1635662795498599#-42.5#4.693981210930062#1
3008 33B2 DDD9 0140 2018 0626#1635662795499655#-54.5#1.5462526341887264#1
0000 002C 2000 0000 0000 0000#1635662795501976#-47.0#1.5278448647340985#1
0000 001F 2000 0000 0000 0000#1635662795503038#-50.0#1.5462526341887264#1
0000 0029 2000 0000 0000 0000#1635662795505004#-49.0#1.5462526341887264#1
0000 0024 2000 0000 0000 0000#1635662795506340#-45.0#4.681709364626977#1
0000 0027 2000 0000 0000 0000#1635662795507408#-49.0#4.700117134081604#1
0000 001E 2000 0000 0000 0000#1635662795508520#-52.0#1.5462526341887264#1
0000 002A 2000 0000 0000 0000#1635662795509557#-50.0#1.5462526341887264#1
0000 002B 2000 0000 0000 0000#1635662795511806#-45.5#1.5401167110371838#1
0000 0023 2000 0000 0000 0000#1635662795587032#-49.5#4.693981210930062#1
0000 001E 2000 0000 0000 0000#1635662795589097#-49.5#1.5462526341887264#1
0000 0024 2000 0000 0000 0000#1635662795591099#-45.5#4.6878452877785195#1
0000 0026 2000 0000 0000 0000#1635662795592213#-41.5#4.6878452877785195#1
